Major_Group,Title,Deductive_Reasoning,Dynamic_Strength,Explosive_Strength,Fluency_of_Ideas,Inductive_Reasoning,Manual_Dexterity,Mathematical_Reasoning,Memorization,Oral_Comprehension,Oral_Expression,Perceptual_Speed,Reaction_Time,Selective_Attention,Stamina,Static_Strength,Visualization,Written_Comprehension,Written_Expression,ComplexProb,CritThink,Negotiation,Persuasion,SocPercept,TimeMgmt,Troubleshooting,Alabama,Alaska,Arizona,Arkansas,California,Connecticut,Delaware,DistrictofColumbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,PuertoRico,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,VirginIslands,Virginia,Washington,WestVirginia,Wisconsin,Wyoming
39,Animal Trainers,3.12,2.62,1.38,3.12,3,3,2,2.38,3.38,3.62,2.88,2.62,3,3,2.88,2.62,3,3,1,2,2,2,1,1,1,52820,35550,37170,46400,56800,49390,39120,39240,42750,39760, ,59320,36810,38180,42940,44350,37640,36450,34260,40220,53470, ,36140,38750,39430,37230,43900,35910,37790,39670,58670,38250,51470,46960,39770,38160,40930,49680,44310, , ,38780,39040,46000,34810,34270, , , ,49560,46440,44520, 
39,Baggage Porters and Bellhops,2.88,2.62,1.88,2.38,2.88,2.88,2,2,3.75,3.75,2.62,2.12,3,3,3.5,2.25,2.88,2.75,1,1,1,1,1,1,2,24740,33970,37030, ,40970,36800,29170,41720,32680,30330, ,42120,27830,39510,28910, , ,39210,26460,32580,35460,41140,31260,32690,23460,35810,27260,30480,33480, ,37420,30080,48370,30230, ,26990,21900,38460,31880,23580, ,25690,29090,25380,30810,34550,34240,25880,35760,41740,24820,31770,38040
39,Barbers,2.88,2.25,1.25,2.75,2.75,3.38,1.75,2,3.62,3.25,2,1.5,3.12,2.12,1.88,3,2.75,2.25,1,1,1,1,2,1,2,27640, ,33500,28450,45480,40740, ,93910,50850,47780, , , ,48510,41960,67740, ,48730,46910,44470,50680,45860,36240,36340,35220,50440, , , , ,48880, ,48140,73230,38180,47930,29940, ,40580, , ,40620, ,34410,49090,26200, , ,53670,82730,38450,37290, 
39,Childcare Workers,3.12,2.12,1.38,3,3,2.12,2,2.62,3.88,3.75,2.62,1.12,3,2.12,2.38,2.75,3.12,3,1,2,2,2,2,1,2,24500,36920,37310,27600,41260,36400,31590,46040,34610,28450,22390,36190,29310,34560,29750,28630,29260,29070,24660,34590,36320,41350,30940,34050,23120,31920,32450,30370,31050,33830,35880,33970,38210,29530,31210,29620,27460,37030,29510,22970,34820,28530,26710,29370,29170,31330,39370,26730,32130,40660,25100,30190,28910
39,Concierges,3.5,1.5,1.5,3.12,3,1.38,2,2.62,4,4,2.12,1,2.88,1.62,1.88,2.12,3.12,3,1,2,2,2,2,1,1,30840, ,38800,28660,46430,39220,31620,40790,35680,34990, ,56960,34150,41690,43540,40210,37040,32040,32660,40780,39190,42470,36660,40410,32100,35150,37300,38130,39280,35990,38560,35560,52410,35790, ,34880,29040,39480,37960,24160, ,37540, ,32070,35260,36740,40200,37830,37060,43510,38740,38180,44700
39,Costume Attendants,3,2.12,1.62,3.12,3,2.88,1.62,1.62,3.62,3.62,2.25,2,3,2.12,2.25,2.5,3,2.88,1,1,2,2,1,1,1,33430, ,43270, ,86510,47420, ,60930,65880,64610, ,49930, ,47470,37400, , , , , , ,50360,32940,48100, ,38860, , ,56580, ,55910, ,79370,35120, ,45370, ,49200,47430, ,50940,40410, ,68430,46550,45220, , ,45980,58090, ,51780, 
39,Embalmers,3.25,1.88,1.5,2.75,3.12,3.12,2,2,3.62,3.38,2.38,2,2.88,2,2.88,3.12,3,3,1,2,1,1,2,2,2, , , ,39460,63070, , , ,54380,61990, , , , , ,51150,56240,43410,58270, , , , , ,57730,53010, ,81600, , , , ,71260,65660, ,74240,45660,49940, , , ,68750, ,59040,53180, , , ,53600,63780,53110, , 
39,Exercise Trainers and Group Fitness Instructors,3,3.38,2.75,3,3,3,1.75,2.38,3.25,3.88,2,1.62,3,3.88,3.38,2.12,2.88,2.88,1,1,1,2,2,1,2,37990,46250,48340,39210,62310,67140,50750,54400,42890,48710,25280,52920,46220,57930,37110,36290,40250,43880,38090,45220,51870,67320,47970,49470,41530,38130,42630,37420,56990,51430,62690,43580,61800,46380,39320,37110,43930,54600,47150,30720,45670,39950,39160,42690,42180,53850,60290, ,43320,60830,37510,42490,40710
39,First-Line Supervisors of Gambling Services Workers,3.62,2.12,2.38,2.75,3.25,2.38,2.62,3.12,4,3.88,2.75,1.75,3.5,2.25,2.25,2.38,3.5,3.5,2,2,3,2,2,2,2,56710,62300,68300, ,66960, ,62130, ,64220, , , , ,56350,61260,52510,56610,54480,53820, ,70210, ,60590,51100,58150,60690,36340,40430,66490,56200,65250,59990,72800, ,44850,59790,54960,62230,61720,33880,66250,47670,47140, ,48680, , , , ,76950,59990,55440, 
39,First-Line Supervisors of Personal Service Workers,3.5,2,1.5,3,3.12,2,2.12,2,4,4,2.5,1,3,2.12,1.88,2.12,3.75,3.25,2,2,3,3,2,2,2,41790,56130,48590,43000,54730,57580,47750,67040,49550,47760,30200,59730,48870,50890,56610,41000,44630,45560,44140,51810,55220,55120,45950,50350,39660,49010,49080,45510,46980,49340,53480,51170,61000,46490,47370,45290,47020,53600,48320,29590,56840,46220,50980,51840,45130,49760,53850, ,50400,62650,39040,48970,44080
39,Funeral Attendants,2.88,2,1.62,2.25,2.62,2,1.88,2.12,3.25,3.25,1.88,1.88,2.25,2,2.75,2.12,3,2.75,1,1,1,1,2,1,2,29320, ,33840,38260,42860,43240,44730, ,34000,32080, ,34380,29640,34680,35740,39500,29910,28970,32440,39460,38770,47620,31800,40030,29880,38050,37050,34020,39520,62800,50760,34370,40850,39510,38520,33880,31790,40630,34850,21280,40930,30950,35640,30520,31450,38120,37420, ,34420,39770,32130,35840,33360
39,Gambling and Sports Book Writers and Runners,3.12,1.38,1,2.12,3,2.62,3,2.25,4,3.75,2.75,2,2.88,2.12,1.5,2,3,3,1,1,1,1,1,1,1, , , , ,40180,34120, , ,28660, , , , ,34410,36590,36600, ,36660,23280, ,33450,43830,35480,36860,26870, ,22440,27210,31410, ,43740, ,55860,37220,26030,31260,30360, ,29820,22260, ,33420,29440, ,32580, , , , ,41580,30430,50880, 
39,Gambling Dealers,3.12,2,1.12,2.12,2.88,3,2.88,2.25,3.75,3.75,2.88,1.25,3,2,1.88,2.38,2.62,2.25,1,1,1,2,2,1,1, , ,65110, ,41120,55910,43970, ,44070, , , , ,36990,37800,37360,43010, ,39970, ,42150, ,39980,33330,45510,38180, , ,31250,31290,44540,36070,46500, ,30270,43850,23580,35980,41630,23560, ,24410,33560, ,35100, , , ,39430,55460,55160,48130, 
39,"Hairdressers, Hairstylists, and Cosmetologists",3,2.25,1.38,3.25,3,3.88,2.38,2,3.75,3.75,2.62,1,3,2.12,2,3.5,3,2.88,1,2,2,2,2,1,1,32020,45020,40140,30480,49540,45610,43980,62110,37890,44910,34080,50460,31320,42050,35440,44850,39550,48910,28530,54180,44270,51600,42860,45090,36720,41360,43630,41530,37600,39570,56930,37050,46160,42010,43190,37640,36470,48860,38050,24450,38760,35960,48310,38830,36980,42000,55290, ,49690,66380,38680,38220,39600
39,"Locker Room, Coatroom, and Dressing Room Attendants",2.75,1.5,1,2,2.62,2,1.25,1.62,3.38,3.25,1.75,1,2.25,2.12,2,1.5,2.75,2.75,1,1,2,1,2,1,1,25060,31180,38160, ,45540,42270, , ,34140,39190, ,51600, ,37550,27290,24130,29670, ,29310,33530,35080,38520,30000,29800, ,32640, , ,33390, ,35900, ,40510,35730, ,31140,22630,37080,34370,32580,33590,40740, , ,28310,25450, , ,37370,45770, ,25900, 
39,"Makeup Artists, Theatrical and Performance",3.25,2.12,1.12,3.12,3.12,3.75,2.12,2.12,3.75,3.75,2.75,1,3.12,2,2.12,3.25,3.12,3,1,2,2,2,1,1,1, , , , ,119410, , ,90030,55600,163770, , , , , , , , , , , , , , , , , , , , , , ,123650, , , , , , , , , , ,89300, , , , , , , , , 
39,Manicurists and Pedicurists,2.5,1.5,1,2.25,2.62,3,1.38,1.75,2.88,3,2,1.12,2.88,1.12,1.38,2.5,2.5,2.12,1,1,2,2,1,1,1,30850,46420,37900,32210,37520,34430,30330,41960,36000,29230, ,37240,32890,36440,33380,39790,31750,53630,30870,57790,37660,36250,38310,35860,48780,40600, ,48340,34660,34740,35340,44520,34410,40930,44070,46830,29580,42100,28190,21020,37690,30010,42110,31640,40080,35540,39830, ,40860,47260,39120,33970, 
39,"Morticians, Undertakers, and Funeral Arrangers",3.12,2.12,1.75,3.12,3,2.88,2.62,2.25,3.75,4,2.12,1.88,3.12,2.12,2.62,2.75,3.12,3.12,1,2,3,3,2,2,1,49160, ,44320,41630,53300,63480,76630, ,62020,52920, ,40660,67180,65520,60740,69350,51670,42760,43220,60740,54960,59510,61900,73890,44200,52190,52080,66360,50740,75330,59010,46040,66730,54120,78710,56080,52860,50870,61060,25750,53190,49760,64550,45840,41130,60680,55660, ,67850,60960,55490,57010,55420
39,Motion Picture Projectionists,2.75,1.88,1.25,2,2.75,3,1.38,1.88,3.12,3.12,3,3,3,1.88,2,2.62,3,2.62,1,1,1,1,1,1,3, , , , ,87880, , , , , , , ,35520,73370, ,25440, , , , , , ,29330, , ,29680, , , , , , ,68140, ,30350,34410, , , , , , , ,27570,31410, , , , ,41970, ,31610, 
39,Nannies,3.62,2.5,2,3.12,3.5,2.62,1.62,2.62,4,4,2.38,2,3.12,2.75,2.75,2.62,3.38,3,2,2,3,3,2,2,1,24500,36920,37310,27600,41260,36400,31590,46040,34610,28450,22390,36190,29310,34560,29750,28630,29260,29070,24660,34590,36320,41350,30940,34050,23120,31920,32450,30370,31050,33830,35880,33970,38210,29530,31210,29620,27460,37030,29510,22970,34820,28530,26710,29370,29170,31330,39370,26730,32130,40660,25100,30190,28910
39,Recreation Workers,3.25,2.12,1.88,3.12,3,1.75,2.25,2,4,4,2.62,1.62,3,2.88,2.38,2.62,3.38,3.12,2,2,3,3,2,2,2,29380,46400,38410,29720,41830,39860,33840,48560,36740,34010,30590,36770,33420,35940,32980,33320,31270,32510,28500,38850,37180,40110,34800,39870,27560,34160,35380,32190,33630,36730,38540,35650,42120,34140,39250,32990,31980,40710,36310,24200,37610,33700,43860,33170,34920,33180,38960,32800,37930,45260,35270,34130,33830
39,Residential Advisors,3.38,1.88,1.25,2.88,3.12,2,2,2,4,4,2.5,1.75,3,2,2,2.5,3.38,3.12,2,2,3,3,2,2,1,28470,43660,39630,38340,51450,45450,37510,44600,40650,37530, ,36230,34390,41770,40050,39030,38460,29320,44630,44860,42670,49130,40700,47350,33490,38660,45010,40650,43540,42440,45140,36920,45890,37690,46750,37720,33470,48230,40020,29170,43770,39390,36400,33390,37790,41630,38970, ,45640,48560,30910,37950,34690
39,Shampooers,2.75,2.38,1,1.88,2.62,3,1.62,1.62,3.62,3.38,1.88,1,2.75,2.25,2.25,2,2.62,2.5,1,1,1,1,1,1,1,21210, , , ,35640,34220,27910,36260,30110,27680, , , ,31020, , , , ,25920, ,31650, , , , , , , , , ,33520, ,32850,23130, , ,20750, ,26630, , , , ,24810,23740, , , ,27920, , , , 
39,Skincare Specialists,3.12,2.12,1,2.88,2.88,3,1.5,2,3.88,3.88,2.12,1.25,3,2,2.12,2.25,3.25,3,1,1,2,2,1,1,1,41550,39330,48740,45670,47010,54650,49900,63900,43040,46250, , ,46370,45760,44640,53650,36550,38120,46800,71900,49850,50110,49380,45840,62350,56650,54070,64820,47960,46210,55600,43580,54050,51710,52730,42940,40790,63970,44280,27730,38140,43350,34880,46500,47190,45980,64330, ,41510,74990,39750,39350,48890
39,Tour Guides and Escorts,2.88,1.5,1.12,2.25,2.88,1.5,2,2.75,4,4.12,2,1,2.88,2,1.5,2,3.12,2.88,1,1,1,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
39,Travel Guides,3.25,1.62,1.62,2.88,3.12,2.12,2.25,2.38,4,4,2.75,2.12,3,1.88,1.62,2.62,3.88,3.12,2,2,3,3,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
39,"Ushers, Lobby Attendants, and Ticket Takers",2.88,2,1.38,2.25,2.75,2.5,1.88,2.12,3.25,3.25,2.62,1.62,2.88,2.12,2.12,2,2.88,2.25,1,1,2,2,2,1,2,23320,31480,33500,28350,37750,34470,31730,40310,29760,28480,21340,33320,31570,33210,30020,25010,24310,25360,25670,35890,33450,34940,27060,30930,25400,31280,32910,28480,31860,31300,34360,27820,38630,27180,25990,30300,25490,35010,28440,21790,34500,26060,28310,26170,27830,27550,34730, ,29230,39800,24120,28040,27380
41,Advertising Sales Agents,3.12,1,1,3.25,3.12,1,2.75,2.38,4,4.12,2.75,1.38,3,1,1,2.88,3.88,3.5,1,2,3,3,2,1,1,49990,61450,67510,52450,75260,66150,63960,92590,69280,54210, ,63700,91240,77960,65800,58950,65280,48420,64000,58520, ,82610,80150,71170,56700,69460,55760,81690, ,54650,83770,51680,111800,68550,57150,62610,61770,65800,56690,43800,78300,80970,58650,58010, ,81990,59960, ,59570,93270,49730,71380,55620
41,Cashiers,2.62,2,1.88,2,2.62,2.5,2.38,2.62,3.5,3.5,2.38,1.5,2.88,2.12,2.12,1.88,3.12,2.38,1,1,1,1,1,1,1,26170,35940,33860,27720,38750,35330,32060,40660,30690,27940,23820,36540,30840,33100,28550,29440,27420,26860,25350,33950,34380,36060,30160,32560,24170,31030,31310,30020,31290,31510,34660,30590,36600,27990,31570,29030,26790,35370,29170,22820,33070,27220,30430,27760,28750,31570,35380,27220,31260,40400,25390,30540,30210
41,Counter and Rental Clerks,2.88,2,1.38,2.62,2.88,2,2.62,2.38,4,3.88,2.75,2,3,2,2,2,3.25,3,1,2,2,2,2,1,1,34010,43890,50980,38180,47550,46210,40730,47910,42980,38690,24970,50570,40820,42900,37130,38570,45710,40780,33960,43580,42390,46020,42490,43910,35830,37930,43990,36860,39160,50040,47210,40160,49870,41500,43170,42170,36490,50040,42860,25590,43880,37500,37940,37730,38430,41320,49350,30120,46580,49640,34120,46200,40710
41,Demonstrators and Product Promoters,3.12,2.12,1.5,2.75,3,2,2.12,2.62,3.88,3.88,2.75,1.62,3,2.12,2.25,2.88,3,3,1,1,1,3,1,1,2,29970, ,41200,34680,49890,45870,43600,41630,44720,43320, ,41860,32100,37920,43260,37060,34330,33770,37360, ,42440,51510,48030,34150,34650,44130, ,37290,47860,42750,38650,35360,47650,43590,39680,39550,37270,40700,34250,23380,55210,36420,28640,39570,39850,45300,48570, ,43590,40300,31800,38570, 
41,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2.88,1,1,2.88,2.75,1.25,2.12,2.25,3.88,4,1.5,1,2.5,1.25,1.38,2,3,3.12,1,1,3,3,2,1,1, , , , ,38710, , , ,36770, , , , , ,33790, ,55730, , , ,38460, ,30260, , ,42100, , , , ,36740, ,44500,32380, ,46960, ,35720, , , ,26440, ,21780,43760,34130, , ,32350,39640, ,39560, 
41,First-Line Supervisors of Non-Retail Sales Workers,3.75,1.25,1.12,3.5,3.75,1.5,3.12,2.62,4,4,2.62,1.25,2.75,1.25,1,2.75,3.75,3.5,2,2,3,3,2,2,1,74840,83740,90060,86630,94850,98210,103330,97550,96110,86120,48090,72030,70760,88060,92440,92440,78140,83440,82880,92800,97690,119740,86630,89740,80370,97620,85070,90410,75290,116630,111530,83160,127250,103900, ,91720,88710,90370,89420,52780,111190,79220,119900,91360,81020,90750,82460,69250,113320,109990,71970,107290,100080
41,First-Line Supervisors of Retail Sales Workers,3.12,2.12,1.5,3,3,2.38,2.62,2.75,3.88,3.88,2.62,1.38,3,2,2,2.38,3,3,1,2,3,3,2,2,1,47890,56570,49510,44490,56310,57650,55830,61440,51640,48930,35360,58190,49280,52500,49590,50220,48720,45090,45150,54380,50900,58290,50310,51990,47140,48720,52380,48750,51340,58180,60100,50450,62000,51570,52540,48430,46130,55100,49380,32170,60270,48560,59180,49020,48160,54020,56170,45710,54990,61800,41490,53880,51920
41,Gambling Change Persons and Booth Cashiers,3,2,1.12,2.25,3,2.88,3.12,2.25,3.5,3.38,3,2,2.88,2,2,2.12,3.12,2.88,1,1,2,2,1,1,2, , ,57210, ,40500,38940,39740, ,35630, , , , ,35290,33210,36590,36620,39550,29310, ,43760,41520,37830,32460,33370,39080,24730,29660,32230, ,37020,35020,59420,26190, ,33760,28880,48040,35400,26590, , ,29860, ,42740, , , , ,40520,22800,38860, 
41,Insurance Sales Agents,3.25,1,1,2.88,3.12,1,3.12,2.25,4,4,2.62,1,2.75,1,1,2,4,3.62,1,2,3,3,2,2,1,91730,63010,67580,72260,91620,100950,66100,106600,80300,91300,40590,68630,88600,96810,82260,77600,78750,90150,63400,72270,66320,102020,71140,98220,67170,71040,74490,68430,66040,72460,100100,68530,105490,76080,83530,79940,61940,75000,86360,40610,84090,69480,77300,65130,66490,72140,86670,84400,77470,77030,58300,87280,68470
41,Models,2,2,1.25,2.25,2.25,1.5,1.62,1.75,2.88,2.75,1.38,1.25,2.62,2.25,1.88,2.12,2.25,2.38,1,1,1,1,1,1,1, ,47420, , ,80760, , , ,56920, , , , ,44690,56660, , , , , ,44840, , , , , , , , , ,46510, ,92110, , ,45990, , ,72220, , , , , ,50250, , , ,56080, , , , 
41,Parts Salespersons,3,1.88,1.62,2.75,3.25,2.88,2.75,2.62,4,4,3,1.75,3,2,2.62,2.75,3.75,3.38,1,2,2,3,2,1,2,36150,51370,48580,36910,47020,44950,40270, ,38960,41280,26810,48580,43270,44550,40320,45430,41850,37700,35350,45310,43560,48120,41790,47270,35140,43810,44080,43760,43730,43980,47080,38300,48070,38960,53110,38810,36360,47130,40920,22510,45620,36150,46540,39070,39590,43980,43180,28830,42600,46840,33520,43410,42270
41,Real Estate Brokers,3.62,1,1,2.75,3.25,1.12,2.88,2,4,4,2.12,1.12,2.38,1,1,2,4,3.5,1,2,3,3,2,1,1,76640,68020,75400,83910,112940,107470,73900, ,86220, , ,64950, ,75150,96990,104930,45300,58770, ,72110,94660,128340,82620,72670,48970,63180,60590,71310,94320, ,108150,95750,114250,81530,94060,66000, ,76680,103520, , ,88830, ,81860,75750,88310,97060, ,68980,95400,60580,100780, 
41,Real Estate Sales Agents,3.25,1.38,1.25,3,3.12,1.5,3,2.62,4,4,2.5,1.75,2.62,1.38,1.38,2.75,3.88,3.38,2,2,3,3,2,2,1,55450,87000,68570,51440,76220,59800,62190,70420,73330,68030, ,62950,45880,57560,70900,46070,76520,52420,49960,70410,60630,93450,63660,70080,65060,48200,82330,52370,65970,67780,79370,83760,104320,61480,72710,54010, ,62770,63210,82380,62570,72750,63160, ,73360,58350,100490, ,68100,81390,69610,68460,55580
41,Retail Salespersons,2.88,1.88,1.5,2.88,2.88,2,2.62,2.75,3.88,4,2.5,1.5,2.88,2,1.88,2.5,3,3,1,2,3,3,2,1,1,32840,40430,38360,33070,42870,40490,36420,42860,35640,32980,27140,40280,37050,38230,34660,34170,35720,33270,31550,40430,37220,40530,38270,38090,30540,35440,37160,34570,36430,38910,41330,34550,42700,33700,38910,35230,33300,40230,34320,24800,37440,33150,41070,34790,33580,38600,41760,32610,36350,43680,30220,36380,35270
41,Sales Engineers,4,1,1,3.62,4,1.88,3.12,3,4,4.12,2.75,1,2.88,1,1,2.88,4,3.88,2,2,3,3,2,2,1,100230, ,174450,109540,142920,101850,168830,195490,151380,117730, , ,107410,108050,80060,106690,98220,104240,122250,105860,130180, ,113280,104050, ,81190,123900,87810,124440, ,144290, ,149080,116830, ,97780,113390,137110,109130, ,129470,117310,105020,137610,126870,113800,114450, ,144140,119880,126480,140150, 
41,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.12,1.38,1.38,3.12,3,2.12,2.38,2.25,3.88,4,2.12,1.62,2.38,1.5,1.38,2.12,3.75,3.62,2,2,3,3,2,1,1,73110,68280,80790,71510,86050,86940,79130,76270,73990,82420,36210,75540,70290,80700,76540,77370,80440,76200,74170,79480,83930,91320,82870,85890,70400,74740,68220,74190,72370, ,97930,66660,89130,79180,81710,82410,72310,80860,80780,43720,93620,80590,78250,72750,78760,74830,76280,51060,76770,92600,71530,78720,85390
41,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.5,1,1,3.12,3,1,2.88,3,4,4.5,2.5,1,2.75,1,1,2.5,3.88,3.75,2,2,3,3,2,2,1, ,83800,98130,73520,129080,115910,109510,88650,127150,115460, ,124070,110780,119920,114050,111660,127930,100870,119770,87630,95640,113860,136080,103710,85760,103180,101560,83090,110940,112950,149330,82130,140500,121330,117380,109550,92140,123770,107510,73170,119270,109760,132270,97450,103290,96760,107910, ,117980,145360,127500,91090,128180
41,"Securities, Commodities, and Financial Services Sales Agents",3.75,1,1,3.25,3.38,1.12,3.25,2.5,4.12,3.88,2.75,1.12,2.88,1,1,2,3.62,3.5,2,2,3,3,2,2,1,77310,106060,88240,85240,106170,154470,104220,116030,89700,91540, ,74710,90250,110100,103500,82170,86700,84780,81180,83080,86940,97210,100270,123180,62750,86080,102550,101730,72770,91230,117720,74970,195380,96780, ,83370,97510,91750,93380,72170,104260,85200,136190,87500,103040,82830,100680,50280,99790,94460,61240,94530, 
41,Solar Sales Representatives and Assessors,3.38,1.12,1,3,3.12,1.5,2.88,2.38,4,4,2.62,1,2.88,1.25,1.25,2.88,3.62,3.38,2,2,3,3,2,1,1, ,83800,98130,73520,129080,115910,109510,88650,127150,115460, ,124070,110780,119920,114050,111660,127930,100870,119770,87630,95640,113860,136080,103710,85760,103180,101560,83090,110940,112950,149330,82130,140500,121330,117380,109550,92140,123770,107510,73170,119270,109760,132270,97450,103290,96760,107910, ,117980,145360,127500,91090,128180
41,Telemarketers,2.75,1,1,2.25,2.62,1.5,1.62,1.88,4,4,1.5,1,3.12,1,1,1.62,3.12,2.75,1,1,3,3,2,1,1,31690, ,50220,32400,40970,55870,42230, ,36990,31180, , ,35860,36100,36160,31610,26240,32890,26000,39560,36830,39360,31980,45860,23510,33300,27800,30670,35990,33810,37600,69780,41440,37500, ,31170,33100,39490,35660,25540, ,29620,31570,28220,35060,36210, , ,39710,42660,28450,35230, 
41,Travel Agents,3.12,1.38,1,3,3,1.75,2.88,2.88,4,3.88,2.12,1,3.12,1,1,2.25,3.88,3.12,1,2,3,3,2,1,1,51620,53960,55260,36810,54650,66580, ,63870,49710,48080,33870,38150,55160,52600,48480,48730,51150,46070,47740,45100,45350,58610,48130,55960, ,46110,54140,46440,64680,53990,60630,36930,56050,55030,46100,51980,36370,52920,49010,28260,49780,43920,48300,51370,53310,45650,59500, ,49300,60640,40380,45290,52980
43,Bill and Account Collectors,2.88,1.12,1,2.5,2.88,1.38,2.62,2.12,3.75,3.75,2.62,1,3,1,1,2.12,3.62,3.5,1,2,3,3,2,1,1,43460,59070,48200,37130,58630,55380,49350, ,46750,46840,33020,50960,45280,48960,44490,45030,46360,48270,37950,49820,51580,57440,46370,52370,39130,46560,46520,43300,46520,47100,55470,47420,52560,45930,42640,45340,46440,54770,47350,26540,57060,42650,44430,45170,45450,44980,54670,45040,46060,50400,42040,50110,42730
43,Billing and Posting Clerks,3.12,1.62,1,2.12,3,1.88,2.88,2.5,3.38,3.5,2.62,1,2.75,1,1,1.88,3.62,3.38,1,2,1,1,1,2,1,40280,51950,47880,40720,56420,56090,52190,79330,47340,49470,31350,52860,44150,50270,45770,47220,45810,42680,41110,48480,52540,55240,46590,54240,42420,45670,45610,45730,46590,51080,53240,44180,56470,46200,52420,45930,43860,52830,48290,26160,51720,43150,43370,44510,43430,46070,53580, ,49970,56140,42040,48200,45410
43,"Bookkeeping, Accounting, and Auditing Clerks",3,1.38,1,2.12,3.12,2,3.88,2.38,4,3.5,2.88,1,3,1,1,2,3.88,3.62,1,2,1,1,1,1,1,42950,56910,51930,43320,59680,58600,53490,65640,50800,48850,32770,49590,48820,51180,47930,48980,46030,47150,45270,51530,56080,58180,50070,54190,42860,51050,46630,47160,52050,52070,57480,48300,57950,48170,50070,49300,46400,52920,49510,29040,55020,47780,44660,48150,50180,50150,53250,49310,50970,57650,42120,49710,47630
43,Brokerage Clerks,3.25,1,1,2.62,3.12,2,3.12,2.5,4,3.88,2.75,1,3.12,1,1,2.12,3.75,3.62,1,2,2,1,1,2,1,70450,55180,62940, ,73140,74400,70220,76410,62720,62360, ,64040, ,62560,57680,55380,61510,56490,62200,67440,69120,65670,66820,64320,56360,55730,48210,54090,57290,57570,72310,57470,84030,64360,69800,63610,62950,71430,63690,48590,59090,56580,54500,60650,59590,57490, , ,59440,74520, ,61970, 
43,Cargo and Freight Agents,3,1.62,1.62,2.38,3,1.88,2.38,2.12,4,4,2.88,1.75,3,1.62,1.75,2.25,3.88,3.12,1,2,3,2,1,2,2,57030,54600,47510,55810,59500, , , ,57140,55580,41670,46820,57800,54820,56310,49570,50200,49540,48650,55960,48700,60230,50830,63690,52120, ,61160,58680,52150,58950,64770,46800,62040,48190,64590,53220,51760,51520,50160,28430,55890,54620,68990,48940,48940,59400,60520,33260,55810,59250, ,57000, 
43,Correspondence Clerks,3.25,1.12,1,3,3.12,1.12,2.62,2.12,3.75,3.62,2.5,1,3,1,1,2,4,4.12,1,2,2,2,2,1,1, , ,43720, ,58060,56260, , ,43980, , , ,48460,47820,45690, , , ,41350,45810,48460, , ,50550, ,41720, ,43890,46430,43850,44490, ,51190,45680, ,48980, ,51420,47920, , ,42390, ,39180,47910,47540, , ,45800, , ,42370, 
43,Couriers and Messengers,3,2.38,1.75,2.12,3,3.12,2.12,2.12,3.62,3.62,3,2.75,2.88,2.75,2.88,2.38,3.25,3.12,1,1,1,1,1,2,2,32730,41220,37250,34630,45220, ,37360,45900,37640,38890,26020,38840,38210,40420,38110,36920,34790,36520,31120,40410,39430,41920,38230,43870,33820,38460,38840,34290,41700,39580,42780,36120,44310,39110,40270,38110,37760,42550,37590,24500,41500,33850,35260,36680,37100,41370,39880,33820,41570,44640,34350,36640,39470
